"totalHistoryAmount","TECNOLOGIA-occurances","TECNOLOGIA-percentage","ESPORTE-occurances","ESPORTE-percentage","FITNESS-occurances","FITNESS-percentage","YOUTUBE-occurances","YOUTUBE-percentage","POP/ARTE-occurances","POP/ARTE-percentage","FACEBOOK-occurances","FACEBOOK-percentage","INSTAGRAM-occurances","INSTAGRAM-percentage","NOTÍCIAS-occurances","NOTÍCIAS-percentage","SÉRIES E FILMES-occurances","SÉRIES E FILMES-percentage","JOGOS-occurances","JOGOS-percentage","POLÍTICA-occurances","POLÍTICA-percentage","CARROS-occurances","CARROS-percentage","CIÊNCIA-occurances","CIÊNCIA-percentage","MODA-occurances","MODA-percentage","TV E CELEBRIDADES-occurances","TV E CELEBRIDADES-percentage","ESOTERISMO-occurances","ESOTERISMO-percentage","ECONOMIA-occurances","ECONOMIA-percentage","EDUCAÇÃO-occurances","EDUCAÇÃO-percentage","LINKEDIN-occurances","LINKEDIN-percentage","NATUREZA-occurances","NATUREZA-percentage","ALIMENTAÇÃO E SAÚDE-occurances","ALIMENTAÇÃO E SAÚDE-percentage","DECORAÇÃO-occurances","DECORAÇÃO-percentage","HUMOR-occurances","HUMOR-percentage","INTERNACIONAL-occurances","INTERNACIONAL-percentage","SEXO-occurances","SEXO-percentage","TWITTER-occurances","TWITTER-percentage","VIAGENS-occurances","VIAGENS-percentage"
3408,1198,35.152582159624416,32,0.9389671361502347,27,0.7922535211267606,27,0.7922535211267606,18,0.528169014084507,98,2.875586854460094,35,1.0269953051643192,30,0.8802816901408451,28,0.8215962441314554,17,0.4988262910798122,4,0.11737089201877934,43,1.261737089201878,20,0.5868544600938967,17,0.4988262910798122,14,0.4107981220657277,6,0.176056338028169,15,0.44014084507042256,99,2.9049295774647885,287,8.421361502347418,0,0,5,0.1467136150234742,19,0.5575117370892019,0,0,0,0,11,0.3227699530516432,17,0.4988262910798122,40,1.1737089201877935
3409,1198,35.14227046054562,32,0.9386916984452919,27,0.792021120563215,27,0.792021120563215,18,0.5280140803754767,98,2.8747433264887063,35,1.0266940451745379,30,0.8800234672924612,28,0.8213552361396304,17,0.4986799647990613,4,0.11733646230566148,43,1.261366969785861,20,0.5866823115283074,17,0.4986799647990613,14,0.4106776180698152,6,0.17600469345849223,15,0.4400117336462306,99,2.904077442065122,287,8.41889117043121,0,0,5,0.14667057788207685,19,0.557348195951892,0,0,0,0,11,0.32267527134056906,17,0.4986799647990613,40,1.1733646230566148
3421,1209,35.34054370067232,32,0.935399006138556,27,0.7892429114294066,27,0.7892429114294066,18,0.5261619409529378,98,2.8646594562993277,35,1.0230926629640456,30,0.8769365682548962,28,0.8184741303712365,17,0.4969307220111079,4,0.1169248757673195,43,1.2569424144986845,20,0.5846243788365975,17,0.4969307220111079,14,0.40923706518561825,6,0.17538731365097926,15,0.4384682841274481,99,2.8938906752411575,287,8.389359836305173,0,0,5,0.14615609470914936,19,0.5553931598947676,0,0,0,0,11,0.3215434083601286,17,0.4969307220111079,40,1.169248757673195
6999,1846,26.37519645663666,185,2.643234747821117,5,0.0714387769681383,189,2.700385769395628,131,1.8716959565652236,400,5.7151021574510645,4,0.057151021574510644,477,6.815259322760395,141,2.0145735105015,36,0.5143591941705958,6,0.08572653236176597,49,0.7001000142877554,21,0.3000428632661809,274,3.914844977853979,58,0.8286898128304043,6,0.08572653236176597,11,0.15716530932990427,33,0.4714959279897128,10,0.1428775539362766,8,0.11430204314902129,62,0.885840834404915,385,5.500785826546649,16,0.22860408629804257,22,0.31433061865980855,32,0.45720817259608515,4,0.057151021574510644,35,0.5000714387769681
6890,1816,26.357039187227866,184,2.6705370101596517,5,0.07256894049346879,189,2.7431059506531206,130,1.8867924528301887,397,5.761973875181423,4,0.05805515239477504,476,6.9085631349782295,109,1.5820029027576197,35,0.5079825834542816,6,0.08708272859216255,49,0.7111756168359942,21,0.3047895500725689,274,3.97677793904209,58,0.841799709724238,6,0.08708272859216255,11,0.15965166908563136,33,0.47895500725689405,10,0.14513788098693758,8,0.11611030478955008,58,0.841799709724238,374,5.428156748911466,16,0.23222060957910015,22,0.3193033381712627,32,0.4644412191582003,4,0.05805515239477504,35,0.5079825834542816
4157,2142,51.5275439018523,196,4.714938657685831,57,1.3711811402453693,286,6.8799615107048355,65,1.5636276160692808,206,4.95549675246572,33,0.7938417127736348,26,0.6254510464277123,18,0.4330045706038008,18,0.4330045706038008,18,0.4330045706038008,8,0.19244647582391147,1,0.024055809477988934,24,0.5773394274717344,20,0.4811161895597787,17,0.4089487611258119,36,0.8660091412076016,13,0.31272552321385616,7,0.16839066634592254,1,0.024055809477988934,0,0,6,0.1443348568679336,6,0.1443348568679336,10,0.24055809477988935,5,0.12027904738994467,3,0.0721674284339668,12,0.2886697137358672
6848,1803,26.328855140186917,184,2.6869158878504673,5,0.07301401869158879,187,2.7307242990654204,123,1.796144859813084,397,5.797313084112149,4,0.05841121495327103,476,6.950934579439252,108,1.5771028037383177,35,0.5110981308411215,6,0.08761682242990654,49,0.7155373831775701,21,0.3066588785046729,273,3.9865654205607477,58,0.8469626168224299,6,0.08761682242990654,11,0.16063084112149534,33,0.48189252336448596,10,0.14602803738317757,8,0.11682242990654206,58,0.8469626168224299,369,5.388434579439252,16,0.2336448598130841,22,0.3212616822429907,32,0.4672897196261682,4,0.05841121495327103,35,0.5110981308411215
294,77,26.19047619047619,8,2.7210884353741496,7,2.380952380952381,36,12.244897959183673,6,2.0408163265306123,0,0,0,0,3,1.0204081632653061,0,0,7,2.380952380952381,0,0,3,1.0204081632653061,0,0,0,0,1,0.3401360544217687,2,0.6802721088435374,0,0,35,11.904761904761905,0,0,0,0,0,0,2,0.6802721088435374,1,0.3401360544217687,0,0,1,0.3401360544217687,1,0.3401360544217687,0,0
296,77,26.013513513513512,8,2.7027027027027026,7,2.364864864864865,37,12.5,6,2.027027027027027,0,0,0,0,3,1.0135135135135136,0,0,7,2.364864864864865,0,0,3,1.0135135135135136,0,0,0,0,1,0.33783783783783783,2,0.6756756756756757,0,0,35,11.824324324324325,0,0,0,0,0,0,2,0.6756756756756757,1,0.33783783783783783,0,0,1,0.33783783783783783,1,0.33783783783783783,0,0
297,77,25.925925925925927,8,2.6936026936026938,7,2.356902356902357,37,12.457912457912458,6,2.0202020202020203,0,0,0,0,3,1.0101010101010102,0,0,7,2.356902356902357,0,0,3,1.0101010101010102,0,0,0,0,1,0.3367003367003367,2,0.6734006734006734,0,0,35,11.784511784511784,0,0,0,0,0,0,2,0.6734006734006734,1,0.3367003367003367,0,0,1,0.3367003367003367,1,0.3367003367003367,0,0
299,77,25.752508361204015,8,2.6755852842809364,7,2.3411371237458196,38,12.709030100334449,6,2.0066889632107023,0,0,0,0,3,1.0033444816053512,0,0,7,2.3411371237458196,0,0,3,1.0033444816053512,0,0,0,0,1,0.33444816053511706,2,0.6688963210702341,0,0,35,11.705685618729097,0,0,0,0,0,0,2,0.6688963210702341,1,0.33444816053511706,0,0,1,0.33444816053511706,1,0.33444816053511706,0,0
301,77,25.58139534883721,8,2.6578073089700998,7,2.3255813953488373,39,12.956810631229235,6,1.9933554817275747,0,0,0,0,3,0.9966777408637874,0,0,7,2.3255813953488373,0,0,3,0.9966777408637874,0,0,0,0,1,0.33222591362126247,2,0.6644518272425249,0,0,35,11.627906976744185,0,0,0,0,0,0,2,0.6644518272425249,1,0.33222591362126247,0,0,1,0.33222591362126247,1,0.33222591362126247,0,0
304,77,25.32894736842105,8,2.6315789473684212,7,2.3026315789473686,39,12.828947368421053,6,1.9736842105263157,0,0,0,0,3,0.9868421052631579,0,0,7,2.3026315789473686,0,0,3,0.9868421052631579,0,0,0,0,1,0.32894736842105265,2,0.6578947368421053,0,0,37,12.171052631578947,0,0,0,0,0,0,2,0.6578947368421053,1,0.32894736842105265,0,0,1,0.32894736842105265,1,0.32894736842105265,0,0
6677,3246,48.61464729669013,891,13.344316309719934,0,0,59,0.883630372921971,4,0.059907143926913285,898,13.449153811592032,101,1.5126553841545605,32,0.4792571514153063,6,0.08986071589036992,0,0,1,0.014976785981728321,83,1.2430732364834507,10,0.14976785981728322,18,0.2695821476711098,2,0.029953571963456643,14,0.2096750037441965,2,0.029953571963456643,6,0.08986071589036992,5,0.07488392990864161,0,0,0,0,9,0.1347910738355549,0,0,0,0,580,8.686535869402427,0,0,2,0.029953571963456643
6957,1822,26.18944947534857,184,2.6448181687508985,5,0.07187005893344832,188,2.702314215897657,127,1.8254994969095875,428,6.1520770447031765,4,0.05749604714675866,485,6.971395716544488,108,1.5523932729624839,35,0.5030904125341383,6,0.086244070720138,51,0.733074601121173,21,0.30185424752048295,274,3.9384792295529683,59,0.8480666954146903,6,0.086244070720138,11,0.15811412965358632,33,0.4743423889607589,10,0.14374011786689664,8,0.11499209429351732,58,0.8336926836280005,370,5.318384361075176,18,0.258732212160414,22,0.31622825930717263,32,0.4599683771740693,4,0.05749604714675866,35,0.5030904125341383
6961,1822,26.174400229852033,184,2.643298376670019,5,0.07182876023559834,188,2.7007613848584975,127,1.8244505099841977,429,6.162907628214337,4,0.057463008188478666,485,6.9673897428530385,108,1.551501221088924,35,0.5028013216491883,6,0.086194512282718,51,0.732653354403103,21,0.301680792989513,274,3.936216060910789,59,0.8475793707800603,6,0.086194512282718,11,0.15802327251831633,33,0.474069817554949,10,0.14365752047119668,8,0.11492601637695733,58,0.8332136187329406,370,5.315328257434277,18,0.258583536848154,22,0.31604654503663265,32,0.45970406550782933,4,0.057463008188478666,35,0.5028013216491883
308,77,25,8,2.5974025974025974,7,2.272727272727273,39,12.662337662337663,6,1.948051948051948,0,0,0,0,3,0.974025974025974,0,0,7,2.272727272727273,0,0,4,1.2987012987012987,0,0,0,0,1,0.3246753246753247,2,0.6493506493506493,0,0,37,12.012987012987013,0,0,0,0,0,0,2,0.6493506493506493,1,0.3246753246753247,0,0,1,0.3246753246753247,1,0.3246753246753247,0,0
3927,1302,33.155080213903744,41,1.0440539852304558,27,0.6875477463712758,28,0.7130124777183601,18,0.45836516424751717,98,2.4955436720142603,35,0.8912655971479501,33,0.8403361344537815,31,0.789406671759613,20,0.5092946269416858,4,0.10185892538833716,44,1.1204481792717087,20,0.5092946269416858,19,0.4838298955946015,21,0.5347593582887701,7,0.17825311942959002,15,0.3819709702062643,106,2.6992615227909345,305,7.7667430608607075,0,0,5,0.12732365673542145,19,0.4838298955946015,0,0,0,0,15,0.3819709702062643,17,0.4329004329004329,40,1.0185892538833716
4068,2097,51.54867256637168,185,4.5476892822025565,57,1.40117994100295,282,6.932153392330384,65,1.5978367748279252,206,5.063913470993117,33,0.8112094395280236,26,0.63913470993117,17,0.41789577187807275,17,0.41789577187807275,18,0.4424778761061947,8,0.19665683382497542,0,0,24,0.5899705014749262,20,0.4916420845624385,17,0.41789577187807275,36,0.8849557522123894,13,0.319567354965585,7,0.1720747295968535,1,0.024582104228121928,0,0,6,0.14749262536873156,6,0.14749262536873156,10,0.24582104228121926,5,0.12291052114060963,3,0.07374631268436578,12,0.2949852507374631
6939,1817,26.185329298169766,184,2.651678916270356,5,0.07205649228995532,188,2.70932411010232,127,1.8302349041648653,429,6.182447038478167,4,0.05764519383196426,485,6.989479752125667,108,1.556420233463035,35,0.5043954460296872,7,0.10087908920593745,41,0.5908632367776336,21,0.30263726761781234,274,3.9486957774895517,59,0.8502666090214729,6,0.08646779074794639,11,0.15852428303790173,33,0.4755728491137051,10,0.14411298457991065,8,0.11529038766392852,58,0.8358553105634817,366,5.27453523562473,18,0.2594033722438392,22,0.31704856607580345,32,0.46116155065571407,4,0.05764519383196426,35,0.5043954460296872
6742,3278,48.62058736280036,895,13.274992583803026,0,0,59,0.8751112429546128,4,0.059329575793533075,910,13.497478493028774,101,1.49807178878671,32,0.4746366063482646,6,0.08899436369029962,0,0,1,0.014832393948383269,83,1.2310886977158113,10,0.14832393948383268,18,0.26698309107089885,2,0.029664787896766538,14,0.20765351527736578,3,0.04449718184514981,6,0.08899436369029962,11,0.16315633343221597,0,0,0,0,9,0.13349154553544942,0,0,0,0,580,8.602788490062297,2,0.029664787896766538,2,0.029664787896766538
6935,1792,25.839942321557317,191,2.7541456380677722,5,0.07209805335255948,188,2.7108868060562363,128,1.8457101658255226,435,6.272530641672675,4,0.05767844268204758,492,7.0944484498918525,108,1.5573179524152847,35,0.5046863734679163,8,0.11535688536409516,34,0.49026676279740444,21,0.3028118240807498,276,3.979812545061283,59,0.8507570295602018,6,0.08651766402307137,11,0.15861571737563085,35,0.5046863734679163,26,0.3749098774333093,8,0.11535688536409516,55,0.7930785868781542,365,5.2631578947368425,18,0.2595529920692141,22,0.3172314347512617,32,0.46142754145638065,4,0.05767844268204758,34,0.49026676279740444
646,216,33.43653250773994,12,1.8575851393188854,0,0,5,0.7739938080495357,6,0.9287925696594427,14,2.1671826625387,227,35.139318885448915,3,0.46439628482972134,0,0,0,0,0,0,0,0,0,0,8,1.238390092879257,0,0,0,0,0,0,1,0.15479876160990713,0,0,0,0,3,0.46439628482972134,18,2.7863777089783284,0,0,0,0,4,0.6191950464396285,0,0,0,0
4101,2117,51.621555718117534,185,4.511094854913436,57,1.3899049012435991,282,6.876371616678859,70,1.706900755913192,206,5.023165081687393,33,0.8046817849305048,27,0.6583760058522312,17,0.41453304072177516,17,0.41453304072177516,18,0.4389173372348208,8,0.1950743721043648,0,0,24,0.5852231163130943,20,0.48768593026091195,17,0.41453304072177516,36,0.8778346744696416,13,0.3169958546695928,7,0.17069007559131918,1,0.0243842965130456,0,0,6,0.14630577907827358,6,0.14630577907827358,10,0.24384296513045597,5,0.12192148256522799,3,0.07315288953913679,12,0.29261155815654716
6956,1787,25.69005175388154,196,2.8177113283496262,5,0.0718803910293272,188,2.7027027027027026,128,1.8401380103507763,442,6.354226566992525,4,0.05750431282346176,495,7.116158711903393,108,1.5526164462334675,35,0.5031627372052904,8,0.11500862564692352,36,0.5175388154111559,21,0.30189764232317423,276,3.9677975848188614,59,0.848188614146061,6,0.08625646923519265,11,0.15813686026451984,35,0.5031627372052904,26,0.3737780333525014,8,0.11500862564692352,55,0.7906843013225991,365,5.247268545140885,19,0.27314548591144333,22,0.3162737205290397,33,0.4744105807935595,5,0.0718803910293272,34,0.48878665899942497
6956,1786,25.675675675675677,196,2.8177113283496262,5,0.0718803910293272,188,2.7027027027027026,128,1.8401380103507763,442,6.354226566992525,4,0.05750431282346176,495,7.116158711903393,108,1.5526164462334675,35,0.5031627372052904,8,0.11500862564692352,36,0.5175388154111559,21,0.30189764232317423,276,3.9677975848188614,59,0.848188614146061,6,0.08625646923519265,11,0.15813686026451984,35,0.5031627372052904,29,0.4169062679700978,8,0.11500862564692352,54,0.7763082231167338,365,5.247268545140885,19,0.27314548591144333,22,0.3162737205290397,33,0.4744105807935595,5,0.0718803910293272,34,0.48878665899942497
4072,2103,51.645383104125735,187,4.592337917485265,57,1.399803536345776,277,6.802554027504912,70,1.719056974459725,206,5.05893909626719,33,0.8104125736738703,27,0.6630648330058939,16,0.3929273084479371,17,0.4174852652259332,18,0.44204322200392926,8,0.19646365422396855,0,0,24,0.5893909626719057,20,0.4911591355599214,17,0.4174852652259332,36,0.8840864440078585,13,0.3192534381139489,7,0.1719056974459725,1,0.02455795677799607,0,0,6,0.14734774066797643,6,0.14734774066797643,10,0.2455795677799607,5,0.12278978388998035,3,0.07367387033398821,12,0.29469548133595286
314,79,25.159235668789808,8,2.5477707006369426,7,2.229299363057325,41,13.05732484076433,6,1.910828025477707,0,0,0,0,3,0.9554140127388535,0,0,7,2.229299363057325,0,0,4,1.2738853503184713,0,0,0,0,1,0.3184713375796178,2,0.6369426751592356,0,0,37,11.78343949044586,0,0,0,0,0,0,2,0.6369426751592356,1,0.3184713375796178,0,0,1,0.3184713375796178,1,0.3184713375796178,0,0
6976,1786,25.602064220183486,196,2.8096330275229358,5,0.0716743119266055,188,2.694954128440367,128,1.834862385321101,451,6.465022935779817,4,0.05733944954128441,503,7.210435779816514,108,1.548165137614679,35,0.5017201834862385,8,0.11467889908256881,37,0.5303899082568807,21,0.30103211009174313,278,3.985091743119266,59,0.845756880733945,6,0.0860091743119266,11,0.15768348623853212,35,0.5017201834862385,31,0.44438073394495414,8,0.11467889908256881,54,0.7740825688073395,365,5.232224770642202,19,0.2723623853211009,22,0.31536697247706424,33,0.4730504587155963,5,0.0716743119266055,34,0.4873853211009174
6983,1788,25.60504081340398,196,2.8068165544894743,5,0.0716024631247315,188,2.692252613489904,128,1.8330230559931262,452,6.472862666475727,4,0.057281970499785194,503,7.203207790347988,108,1.5466132034942002,35,0.5012172418731204,8,0.11456394099957039,37,0.529858227123013,21,0.30073034512387226,278,3.981096949735071,59,0.8449090648718316,6,0.08592295574967779,11,0.15752541887440927,35,0.5012172418731204,31,0.4439352713733352,8,0.11456394099957039,54,0.7733066017471001,365,5.226979808105399,19,0.27208935987397964,22,0.31505083774881854,33,0.47257625662322783,5,0.0716024631247315,34,0.4868967492481741
6899,3320,48.12291636469053,968,14.031018988259168,0,0,59,0.855196405276127,4,0.05797941730685607,916,13.277286563270039,106,1.5364545586316858,32,0.46383533845484853,7,0.10146398028699811,0,0,1,0.014494854326714017,84,1.2175677634439774,10,0.14494854326714016,18,0.2609073778808523,2,0.028989708653428033,14,0.20292796057399623,3,0.04348456298014205,6,0.0869691259602841,11,0.15944339759385417,0,0,0,0,9,0.13045368894042614,0,0,0,0,603,8.740397159008552,2,0.028989708653428033,2,0.028989708653428033
3944,1307,33.13894523326572,41,1.039553752535497,27,0.6845841784989858,28,0.7099391480730223,18,0.4563894523326572,102,2.586206896551724,35,0.8874239350912779,33,0.8367139959432048,31,0.7860040567951319,22,0.5578093306288032,4,0.10141987829614604,44,1.1156186612576064,20,0.5070993914807302,19,0.4817444219066937,21,0.5324543610547667,8,0.2028397565922921,15,0.3803245436105477,106,2.68762677484787,305,7.733265720081136,0,0,5,0.12677484787018256,17,0.43103448275862066,0,0,0,0,15,0.3803245436105477,17,0.43103448275862066,40,1.0141987829614605
317,79,24.9211356466877,8,2.5236593059936907,7,2.2082018927444795,41,12.933753943217665,6,1.8927444794952681,0,0,0,0,3,0.9463722397476341,0,0,7,2.2082018927444795,0,0,4,1.2618296529968454,0,0,0,0,1,0.31545741324921134,2,0.6309148264984227,0,0,39,12.302839116719243,0,0,0,0,0,0,2,0.6309148264984227,1,0.31545741324921134,0,0,1,0.31545741324921134,1,0.31545741324921134,0,0
4007,2064,51.50985774893935,185,4.616920389318692,57,1.4225106064387323,277,6.912902420763664,59,1.4724232592962316,206,5.141003244322436,33,0.8235587721487397,26,0.6488644871474919,16,0.39930122285999503,13,0.32443224357374595,18,0.4492138757174944,8,0.19965061142999752,0,0,24,0.5989518342899925,20,0.4991265285749938,17,0.4242575492887447,36,0.8984277514349888,13,0.32443224357374595,7,0.1746942850012478,1,0.02495632642874969,0,0,6,0.14973795857249814,6,0.14973795857249814,10,0.2495632642874969,5,0.12478163214374845,3,0.07486897928624907,12,0.2994759171449963
4002,2059,51.44927536231884,184,4.597701149425287,57,1.424287856071964,277,6.921539230384807,59,1.474262868565717,206,5.147426286856572,33,0.8245877061469266,26,0.6496751624187906,16,0.39980009995002497,13,0.3248375812093953,18,0.4497751124437781,8,0.19990004997501248,0,0,24,0.5997001499250375,20,0.49975012493753124,17,0.42478760619690153,36,0.8995502248875562,13,0.3248375812093953,7,0.17491254372813594,1,0.02498750624687656,0,0,6,0.14992503748125938,6,0.14992503748125938,10,0.24987506246876562,5,0.12493753123438281,3,0.07496251874062969,12,0.29985007496251875
7057,1794,25.421567238203203,197,2.7915544849086014,5,0.07085163667280714,190,2.6923621935666713,128,1.813801898823863,456,6.461669264560011,4,0.056681309338245715,506,7.170185631288083,108,1.5303953521326343,35,0.49596145670965,8,0.11336261867649143,37,0.5243021113787728,21,0.29757687402579,278,3.9393509990080773,59,0.8360493127391243,55,0.7793680034008785,11,0.15587360068017572,35,0.49596145670965,31,0.4392801473714043,8,0.11336261867649143,54,0.7651976760663172,365,5.172169477114921,19,0.26923621935666714,22,0.31174720136035144,34,0.48179112937508856,5,0.07085163667280714,34,0.48179112937508856
7111,3396,47.756996203065675,1013,14.245535086485726,0,0,59,0.8297004640697511,4,0.05625087891998312,956,13.443960061875966,132,1.856279004359443,32,0.450007031359865,7,0.09843903810997047,0,0,1,0.01406271972999578,87,1.223456616509633,10,0.14062719729995782,18,0.25312895513992406,2,0.02812543945999156,14,0.19687807621994094,3,0.04218815918998734,6,0.08437631837997468,11,0.1546899170299536,0,0,0,0,13,0.18281535648994515,0,0,0,0,603,8.479819997187455,3,0.04218815918998734,2,0.02812543945999156
321,80,24.922118380062305,8,2.4922118380062304,7,2.1806853582554515,43,13.39563862928349,6,1.8691588785046729,0,0,0,0,3,0.9345794392523364,0,0,7,2.1806853582554515,0,0,4,1.2461059190031152,0,0,0,0,1,0.3115264797507788,2,0.6230529595015576,0,0,39,12.149532710280374,0,0,0,0,0,0,2,0.6230529595015576,1,0.3115264797507788,0,0,1,0.3115264797507788,1,0.3115264797507788,0,0
6957,1755,25.22639068564036,197,2.831680321977864,5,0.07187005893344832,175,2.5154520626706915,123,1.7680034497628287,460,6.612045421877246,4,0.05749604714675866,504,7.244501940491591,108,1.5523932729624839,35,0.5030904125341383,9,0.129366106080207,30,0.43122035360068994,21,0.30185424752048295,278,3.9959752766997267,60,0.8624407072013799,58,0.8336926836280005,11,0.15811412965358632,35,0.5030904125341383,28,0.40247233002731064,8,0.11499209429351732,54,0.7761966364812419,352,5.059652148914762,19,0.27310622394710365,20,0.2874802357337933,34,0.4887164007474486,5,0.07187005893344832,34,0.4887164007474486
7172,3417,47.643614054657,1032,14.389291689905187,0,0,59,0.822643614054657,4,0.05577244841048522,960,13.385387618516454,132,1.8404907975460123,32,0.44617958728388174,7,0.09760178471834914,0,0,1,0.013943112102621304,87,1.2130507529280536,10,0.13943112102621305,18,0.2509760178471835,2,0.02788622420524261,14,0.19520356943669828,3,0.04182933630786392,6,0.08365867261572783,11,0.15337423312883436,0,0,0,0,13,0.18126045733407697,0,0,0,0,618,8.616843279419967,3,0.04182933630786392,2,0.02788622420524261
655,235,35.87786259541985,13,1.984732824427481,0,0,5,0.7633587786259542,3,0.4580152671755725,14,2.1374045801526718,218,33.282442748091604,3,0.4580152671755725,0,0,0,0,0,0,0,0,0,0,8,1.2213740458015268,0,0,0,0,0,0,1,0.15267175572519084,0,0,0,0,3,0.4580152671755725,18,2.7480916030534353,0,0,0,0,4,0.6106870229007634,0,0,0,0
7271,3454,47.503782148260214,1090,14.9910603768395,0,0,59,0.8114427176454408,4,0.05501306560308073,961,13.216889011140145,132,1.8154311649016641,32,0.44010452482464585,7,0.09627286480539128,0,0,1,0.013753266400770183,87,1.196534176867006,10,0.13753266400770184,18,0.2475587952138633,2,0.027506532801540366,14,0.19254572961078256,3,0.04125979920231055,6,0.0825195984046211,11,0.15128593040847202,0,0,0,0,13,0.17879246321001238,0,0,0,0,618,8.499518635675972,3,0.04125979920231055,2,0.027506532801540366
7005,1774,25.32476802284083,199,2.8408279800142755,5,0.07137758743754462,175,2.4982155603140614,123,1.7558886509635974,470,6.709493219129193,4,0.05710206995003569,509,7.266238401142042,110,1.5703069236259815,35,0.49964311206281226,10,0.14275517487508924,28,0.3997144896502498,21,0.29978586723768735,278,3.9685938615274803,60,0.8565310492505354,58,0.8279800142755175,12,0.17130620985010706,35,0.49964311206281226,28,0.3997144896502498,8,0.11420413990007137,54,0.7708779443254818,352,5.024982155603141,19,0.27123483226266953,20,0.28551034975017847,34,0.4853675945753034,5,0.07137758743754462,33,0.47109207708779444
325,80,24.615384615384617,8,2.4615384615384617,7,2.1538461538461537,46,14.153846153846153,6,1.8461538461538463,0,0,0,0,3,0.9230769230769231,0,0,7,2.1538461538461537,0,0,4,1.2307692307692308,0,0,0,0,1,0.3076923076923077,2,0.6153846153846154,0,0,39,12,0,0,0,0,0,0,2,0.6153846153846154,1,0.3076923076923077,0,0,1,0.3076923076923077,1,0.3076923076923077,0,0
7022,1774,25.263457704357734,199,2.833950441469667,5,0.07120478496154942,175,2.4921674736542294,123,1.7516377100541156,473,6.7359726573625744,4,0.05696382796923953,509,7.248647109085731,110,1.566505269154087,35,0.4984334947308459,10,0.14240956992309883,28,0.39874679578467676,21,0.29906009683850754,278,3.9589860438621476,60,0.854457419538593,58,0.8259755055539733,12,0.1708914839077186,35,0.4984334947308459,41,0.5838792366847052,8,0.11392765593847906,54,0.7690116775847337,352,5.012816861293079,19,0.2705781828538878,20,0.28481913984619767,34,0.48419253773853604,5,0.07120478496154942,33,0.46995158074622617
7011,1771,25.260305234631293,199,2.8383968050206816,5,0.0713165026387106,175,2.496077592354871,123,1.7543859649122806,473,6.746541149622023,4,0.057053202110968475,508,7.245756668092997,110,1.5689630580516332,35,0.4992155184709742,10,0.1426330052774212,28,0.39937241477677937,21,0.2995293110825845,278,3.965197546712309,60,0.8557980316645272,58,0.827271430609043,12,0.17115960633290545,35,0.4992155184709742,41,0.5847953216374269,8,0.11410640422193695,54,0.7702182284980744,352,5.020681785765226,19,0.27100271002710025,20,0.2852660105548424,34,0.48495221794323207,5,0.0713165026387106,33,0.47068891741548996
7011,1771,25.260305234631293,199,2.8383968050206816,5,0.0713165026387106,175,2.496077592354871,123,1.7543859649122806,473,6.746541149622023,4,0.057053202110968475,508,7.245756668092997,110,1.5689630580516332,35,0.4992155184709742,10,0.1426330052774212,28,0.39937241477677937,21,0.2995293110825845,278,3.965197546712309,60,0.8557980316645272,58,0.827271430609043,12,0.17115960633290545,35,0.4992155184709742,41,0.5847953216374269,8,0.11410640422193695,54,0.7702182284980744,352,5.020681785765226,19,0.27100271002710025,20,0.2852660105548424,34,0.48495221794323207,5,0.0713165026387106,33,0.47068891741548996
3974,2031,51.10719677906391,183,4.604932058379466,57,1.4343231001509813,276,6.945143432310015,59,1.4846502264720685,206,5.183694011071967,33,0.8303975842979366,26,0.6542526421741318,16,0.40261701056869653,13,0.3271263210870659,23,0.5787619526925013,8,0.20130850528434827,0,0,24,0.6039255158530448,20,0.5032712632108707,17,0.42778057372924005,36,0.9058882737795672,13,0.3271263210870659,6,0.1509813789632612,1,0.025163563160543533,0,0,6,0.1509813789632612,6,0.1509813789632612,10,0.25163563160543534,5,0.12581781580271767,3,0.0754906894816306,12,0.3019627579265224
326,80,24.539877300613497,8,2.4539877300613497,7,2.147239263803681,46,14.110429447852761,6,1.8404907975460123,0,0,0,0,3,0.9202453987730062,0,0,7,2.147239263803681,0,0,4,1.2269938650306749,0,0,0,0,1,0.3067484662576687,2,0.6134969325153374,0,0,39,11.963190184049079,0,0,0,0,0,0,2,0.6134969325153374,1,0.3067484662576687,0,0,1,0.3067484662576687,1,0.3067484662576687,0,0
691,269,38.92908827785818,14,2.0260492040520983,0,0,5,0.723589001447178,3,0.4341534008683068,14,2.0260492040520983,218,31.54848046309696,3,0.4341534008683068,0,0,0,0,0,0,0,0,0,0,8,1.1577424023154848,0,0,0,0,0,0,1,0.1447178002894356,0,0,0,0,3,0.4341534008683068,18,2.6049204052098407,0,0,0,0,4,0.5788712011577424,0,0,0,0
7272,3454,47.4972497249725,1090,14.988998899889989,0,0,59,0.8113311331133113,4,0.05500550055005501,961,13.215071507150714,132,1.8151815181518152,32,0.44004400440044006,7,0.09625962596259625,0,0,1,0.013751375137513752,87,1.1963696369636965,10,0.13751375137513752,18,0.24752475247524752,2,0.027502750275027504,14,0.1925192519251925,3,0.041254125412541254,6,0.08250825082508251,11,0.15126512651265125,0,0,0,0,13,0.17876787678767878,0,0,0,0,618,8.498349834983498,3,0.041254125412541254,2,0.027502750275027504
